id,title,description,link,image_link,additional_image_link,price,sale_price,availability,condition,brand,item_group_id,product_type,google_product_category
36836,Nutrecan Avena y Banano 2 kg,"Nutrecan con avena y banano: está formulado con ingredientes naturales y de consumo humano para cachorros con estómagos sensibles. Su mezcla de avena, rica en fibra soluble, y banano, fuente de potasio y vitaminas, favorece la digestión y el tránsito intestinal. ¡Sin colorantes ni sabores artificiales!",https://www.plazacampo.com/nutrecan-con-avena-y-banano-ext-2kg-1/p?skuId=36836,https://b2csolla.vteximg.com.br/arquivos/ids/4380532-1000-1500/Nutrecan-Avena-y-Banano-2-kg.jpg?v=639231194727270000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380544-1000-1500/Nutrecan-Avena-y-Banano-2-kg.jpg?v=639231662468100000,https://b2csolla.vteximg.com.br/arquivos/ids/4380539-1000-1500/Nutrecan-Avena-y-Banano-2-kg.jpg?v=639231662469600000,https://b2csolla.vteximg.com.br/arquivos/ids/4380824-1000-1500/Nutrecan-Avena-y-Banano-2-kg.jpg?v=639231662472030000",25500 COP,,in stock,new,Nutrecan,326,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36835,Nutrecan Avena y Banano 800g,"Nutrecan con avena y banano: está formulado con ingredientes naturales y de consumo humano para cachorros con estómagos sensibles. Su mezcla de avena, rica en fibra soluble, y banano, fuente de potasio y vitaminas, favorece la digestión y el tránsito intestinal. ¡Sin colorantes ni sabores artificiales!",https://www.plazacampo.com/nutrecan-con-avena-y-banano-ext-800g-1/p?skuId=36835,https://b2csolla.vteximg.com.br/arquivos/ids/4380528-1000-1500/Nutrecan-Avena-y-Banano-800g.jpg?v=639238105921670000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380530-1000-1500/Nutrecan-Avena-y-Banano-800g.jpg?v=639238105911830000,https://b2csolla.vteximg.com.br/arquivos/ids/4380537-1000-1500/Nutrecan-Avena-y-Banano-800g.jpg?v=639238105913270000,https://b2csolla.vteximg.com.br/arquivos/ids/4380692-1000-1500/Nutrecan-Avena-y-Banano-800g.jpg?v=639238105915100000",10200 COP,,in stock,new,Nutrecan,325,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36832,Nutrecan Leche Deslactosada 8 kg,"Nutrecan con leche deslactosada: está formulado con ingredientes naturales y de consumo humano para cachorros con sensibilidad a la lactosa. Su leche sin lactosa previene molestias digestivas, y sus proteínas de alta calidad y calcio biodisponible favorecen el desarrollo muscular y óseo. ¡Sin colorantes ni sabores artificiales!",https://www.plazacampo.com/nutrecan-con-leche-deslactosada-ext-8kg-1/p?skuId=36832,https://b2csolla.vteximg.com.br/arquivos/ids/4379482-1000-1500/Nutrecan-Leche-Deslactosada-8-kg.jpg?v=639254522192300000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379479-1000-1500/Nutrecan-Leche-Deslactosada-8-kg.jpg?v=639255078997630000,https://b2csolla.vteximg.com.br/arquivos/ids/4379473-1000-1500/Nutrecan-Leche-Deslactosada-8-kg.jpg?v=639255078999200000,https://b2csolla.vteximg.com.br/arquivos/ids/4379477-1000-1500/Nutrecan-Leche-Deslactosada-8-kg.jpg?v=639255079000900000",101900 COP,,in stock,new,Nutrecan,324,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36831,Nutrecan Leche Deslactosada 6 kg,"Nutrecan con leche deslactosada: está formulado con ingredientes naturales y de consumo humano para cachorros con sensibilidad a la lactosa. Su leche sin lactosa previene molestias digestivas, y sus proteínas de alta calidad y calcio biodisponible favorecen el desarrollo muscular y óseo. ¡Sin colorantes ni sabores artificiales!",https://www.plazacampo.com/nutrecan-con-leche-deslactosada-ext-6kg-1/p?skuId=36831,https://b2csolla.vteximg.com.br/arquivos/ids/4379480-1000-1500/Nutrecan-Leche-Deslactosada-6-kg.jpg?v=639250670165100000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379478-1000-1500/Nutrecan-Leche-Deslactosada-6-kg.jpg?v=639250886113030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379471-1000-1500/Nutrecan-Leche-Deslactosada-6-kg.jpg?v=639250886115070000,https://b2csolla.vteximg.com.br/arquivos/ids/4380686-1000-1500/Nutrecan-Leche-Deslactosada-6-kg.jpg?v=639250886116770000",76400 COP,,in stock,new,Nutrecan,323,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36830,Nutrecan Leche Deslactosada 2 kg,"Nutrecan con leche deslactosada: está formulado con ingredientes naturales y de consumo humano para cachorros con sensibilidad a la lactosa. Su leche sin lactosa previene molestias digestivas, y sus proteínas de alta calidad y calcio biodisponible favorecen el desarrollo muscular y óseo. ¡Sin colorantes ni sabores artificiales!",https://www.plazacampo.com/nutrecan-con-leche-deslactosada-ext-2kg-1/p?skuId=36830,https://b2csolla.vteximg.com.br/arquivos/ids/4379387-1000-1500/Nutrecan-Leche-Deslactosada-2-kg.jpg?v=639228602503830000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379383-1000-1500/Nutrecan-Leche-Deslactosada-2-kg.jpg?v=639228602490270000,https://b2csolla.vteximg.com.br/arquivos/ids/4379381-1000-1500/Nutrecan-Leche-Deslactosada-2-kg.jpg?v=639228602492300000,https://b2csolla.vteximg.com.br/arquivos/ids/4380833-1000-1500/Nutrecan-Leche-Deslactosada-2-kg.jpg?v=639228602494800000",25500 COP,,in stock,new,Nutrecan,322,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36829,Nutrecan Leche Deslactosada 800g,"Nutrecan con leche deslactosada: está formulado con ingredientes naturales y de consumo humano para cachorros con sensibilidad a la lactosa. Su leche sin lactosa previene molestias digestivas, y sus proteínas de alta calidad y calcio biodisponible favorecen el desarrollo muscular y óseo. ¡Sin colorantes ni sabores artificiales!",https://www.plazacampo.com/nutrecan-con-leche-deslactosada-ext-800g-1/p?skuId=36829,https://b2csolla.vteximg.com.br/arquivos/ids/4379466-1000-1500/Nutrecan-Leche-Deslactosada-800g.jpg?v=639242425468330000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379464-1000-1500/Nutrecan-Leche-Deslactosada-800g.jpg?v=639242425458200000,https://b2csolla.vteximg.com.br/arquivos/ids/4379470-1000-1500/Nutrecan-Leche-Deslactosada-800g.jpg?v=639242425460670000,https://b2csolla.vteximg.com.br/arquivos/ids/4379459-1000-1500/Nutrecan-Leche-Deslactosada-800g.jpg?v=639242425462200000",10200 COP,,in stock,new,Nutrecan,321,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36864,Nutrecan Salmon Y Queso Madurado  6 kg,"Nutrecan con salmón y queso madurado: es una fórmula especialmente diseñada para perros adultos mayores o con menor nivel de actividad, que necesitan mantener su fuerza muscular y vitalidad sin un exceso de grasa. Su combinación de ingredientes premium favorece el equilibrio entre energía, salud ósea y bienestar general",https://www.plazacampo.com/nutrecan-con-salmon-y-queso-madurado-ext-6kg-1/p?skuId=36864,https://b2csolla.vteximg.com.br/arquivos/ids/4380061-1000-1500/Nutrecan-Salmon Y-Queso-Madurado--6-kg.jpg?v=639251533986000000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380765-1000-1500/Nutrecan-Salmon Y-Queso-Madurado--6-kg.jpg?v=639251615238200000,https://b2csolla.vteximg.com.br/arquivos/ids/4380066-1000-1500/Nutrecan-Salmon Y-Queso-Madurado--6-kg.jpg?v=639251615239570000,https://b2csolla.vteximg.com.br/arquivos/ids/4380063-1000-1500/Nutrecan-Salmon Y-Queso-Madurado--6-kg.jpg?v=639251615241500000",75401 COP,,in stock,new,Nutrecan,317,Perros > Nutrecan > Senior,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36862,Nutrecan Salmon Y Queso Madurado 800 g,"Nutrecan con salmón y queso madurado: es una fórmula especialmente diseñada para perros adultos mayores o con menor nivel de actividad, que necesitan mantener su fuerza muscular y vitalidad sin un exceso de grasa. Su combinación de ingredientes premium favorece el equilibrio entre energía, salud ósea y bienestar general",https://www.plazacampo.com/nutrecan-con-salmon-y-queso-madurado-ext-800g-1/p?skuId=36862,https://b2csolla.vteximg.com.br/arquivos/ids/4380050-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-800-g.jpg?v=639247610147870000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380785-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-800-g.jpg?v=639248078119570000,https://b2csolla.vteximg.com.br/arquivos/ids/4380053-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-800-g.jpg?v=639248078121270000,https://b2csolla.vteximg.com.br/arquivos/ids/4380048-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-800-g.jpg?v=639248078123600000",10100 COP,,in stock,new,Nutrecan,315,Perros > Nutrecan > Senior,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36855,Nutrecan Salmon  800 g,"Nutrecan con salmón: es una fórmula premium desarrollada para promover el desarrollo y la recuperación muscular, al tiempo que apoya la salud cardiovascular y el bienestar general de tu mascota. Elaborado con salmón como fuente principal de proteína y ácidos grasos esenciales, ofrece una nutrición equilibrada y altamente beneficiosa.",https://www.plazacampo.com/nutrecan-con-salmon-ext-800g-1/p?skuId=36855,https://b2csolla.vteximg.com.br/arquivos/ids/4380588-1000-1500/Nutrecan-Salmon -800-g.jpg?v=639157573196530000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380585-1000-1500/Nutrecan-Salmon -800-g.jpg?v=639157753148200000,https://b2csolla.vteximg.com.br/arquivos/ids/4380580-1000-1500/Nutrecan-Salmon -800-g.jpg?v=639157753151800000,https://b2csolla.vteximg.com.br/arquivos/ids/4380576-1000-1500/Nutrecan-Salmon -800-g.jpg?v=639157753154930000",9900 COP,,in stock,new,Nutrecan,314,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36850,Nutrecan Pavo 6 kg,"Nutrecan con pavo: es una fórmula premium especialmente diseñada para perros con sensibilidad digestiva o de la piel. Elaborado con pavo como fuente principal de proteína, es ideal para reducir el riesgo de alergias alimentarias y promover una digestión suave y equilibrada.",https://www.plazacampo.com/nutrecan-con-pavo-ext-6kg-1/p?skuId=36850,https://b2csolla.vteximg.com.br/arquivos/ids/4380643-1000-1500/Nutrecan-Pavo-6-kg.jpg?v=639192998442500000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380811-1000-1500/Nutrecan-Pavo-6-kg.jpg?v=639193178753700000,https://b2csolla.vteximg.com.br/arquivos/ids/4380630-1000-1500/Nutrecan-Pavo-6-kg.jpg?v=639193178755370000,https://b2csolla.vteximg.com.br/arquivos/ids/4380637-1000-1500/Nutrecan-Pavo-6-kg.jpg?v=639193178757230000",67600 COP,,in stock,new,Nutrecan,310,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36848,Nutrecan Pavo 800g,"Nutrecan con pavo: es una fórmula premium especialmente diseñada para perros con sensibilidad digestiva o de la piel. Elaborado con pavo como fuente principal de proteína, es ideal para reducir el riesgo de alergias alimentarias y promover una digestión suave y equilibrada.",https://www.plazacampo.com/nutrecan-con-pavo-ext-20x800g-1/p?skuId=36848,https://b2csolla.vteximg.com.br/arquivos/ids/4380809-1000-1500/Nutrecan-Pavo 800g.jpg?v=639246350573200000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380349-1000-1500/Nutrecan-Pavo 800g.jpg?v=639246350564400000,https://b2csolla.vteximg.com.br/arquivos/ids/4380345-1000-1500/Nutrecan-Pavo 800g.jpg?v=639246350565930000,https://b2csolla.vteximg.com.br/arquivos/ids/4380342-1000-1500/Nutrecan-Pavo 800g.jpg?v=639246350568430000",9000 COP,,in stock,new,Nutrecan,308,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36845,Nutrecan Pollo 16 kg,"Nutrecan con pollo: una receta premium con biotina, omegas 3 y 6 para un pelaje fuerte, brillante y una piel saludable. Sin colorantes ni sabores artificiales, con croquetas fáciles de masticar y una fórmula digestiva que cuida su bienestar desde adentro.",https://www.plazacampo.com/nutrecan-con-pollo-ext-16kg-1/p?skuId=36845,https://b2csolla.vteximg.com.br/arquivos/ids/4380463-1000-1500/Nutrecan-Pollo 16-kg.jpg?v=639252398156100000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380459-1000-1500/Nutrecan-Pollo 16-kg.jpg?v=639252614104030000,https://b2csolla.vteximg.com.br/arquivos/ids/4380447-1000-1500/Nutrecan-Pollo 16-kg.jpg?v=639252614105500000,https://b2csolla.vteximg.com.br/arquivos/ids/4380808-1000-1500/Nutrecan-Pollo 16-kg.jpg?v=639252614108000000",176900 COP,,in stock,new,Nutrecan,306,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36819,Nutrecat con leche deslactosada Ext 8kg,"La nutrición en los gatitos es clave durante sus primeros meses, ya que necesitan una alimentación rica en proteínas, grasas saludables y nutrientes esenciales que respalden su crecimiento y fortalezcan sus defensas. Por eso creamos Nutrecat con Leche Deslactosada, una fórmula diseñada especialmente para gatitos con sensibilidad a la lactosa: - Digestión saludable: ayuda a regular el tránsito intestinal y puede aliviar diarreas leves. - Crecimiento fuerte: aporta calcio, fósforo y vitamina D para un desarrollo óptimo de huesos y dientes. - Seguro y natural: libre de colorantes y sabores artificiales. Dale a tu gatito el inicio saludable que merece con Nutrecat con Leche Deslactosada.",https://www.plazacampo.com/nutrecat-con-leche-deslactosada-ext-8-kg-1/p?skuId=36819,https://b2csolla.vteximg.com.br/arquivos/ids/4379524-1000-1500/Nutrecat-con-leche-deslactosada-Ext-8kg.jpg?v=639133164503600000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379526-1000-1500/Nutrecat-con-leche-deslactosada-Ext-8kg.jpg?v=639133380668530000,https://b2csolla.vteximg.com.br/arquivos/ids/4379522-1000-1500/Nutrecat-con-leche-deslactosada-Ext-8kg.jpg?v=639133380671300000,https://b2csolla.vteximg.com.br/arquivos/ids/4379534-1000-1500/Nutrecat-con-leche-deslactosada-Ext-8kg.jpg?v=639133380673500000",104600 COP,,in stock,new,Nutrecat,297,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
36817,Nutrecat con leche deslactosada Ext 30 x 500g,"La nutrición en los gatitos es clave durante sus primeros meses, ya que necesitan una alimentación rica en proteínas, grasas saludables y nutrientes esenciales que respalden su crecimiento y fortalezcan sus defensas. Por eso creamos Nutrecat con Leche Deslactosada, una fórmula diseñada especialmente para gatitos con sensibilidad a la lactosa: - Digestión saludable: ayuda a regular el tránsito intestinal y puede aliviar diarreas leves. - Crecimiento fuerte: aporta calcio, fósforo y vitamina D para un desarrollo óptimo de huesos y dientes. - Seguro y natural: libre de colorantes y sabores artificiales. Dale a tu gatito el inicio saludable que merece con Nutrecat con Leche Deslactosada.",https://www.plazacampo.com/nutrecat-con-leche-deslactosada-ext-30x500-g-1/p?skuId=36817,https://b2csolla.vteximg.com.br/arquivos/ids/4379152-1000-1500/Nutrecat-con-leche-deslactosada-Ext-30-x-500g.jpg?v=639229285967500000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379151-1000-1500/Nutrecat-con-leche-deslactosada-Ext-30-x-500g.jpg?v=639229465479000000,https://b2csolla.vteximg.com.br/arquivos/ids/4379150-1000-1500/Nutrecat-con-leche-deslactosada-Ext-30-x-500g.jpg?v=639229465481800000,https://b2csolla.vteximg.com.br/arquivos/ids/4379149-1000-1500/Nutrecat-con-leche-deslactosada-Ext-30-x-500g.jpg?v=639229465483830000",9300 COP,,in stock,new,Nutrecat,295,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
36874,Masleche Lactancia 40 x 30 kg,"Masleche Lactancia 40 es un suplemento alimenticio para suministrar a vacas lecheras en todas las etapas productivas. Suministre Masleche Lactancia 40 a razón de 40 gr/vaca/día, divididos en dos raciones de 20gr en cada uno de los ordeños, vertido sobre el alimento.",https://www.plazacampo.com/masleche-lactancia-40-x-30-kg-1/p?skuId=36874,https://b2csolla.vteximg.com.br/arquivos/ids/4380166-1000-1500/Masleche-Lactancia-40-x-30-kg.jpg?v=639123771101230000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380164-1000-1500/Masleche-Lactancia-40-x-30-kg.jpg?v=639123852158030000,https://b2csolla.vteximg.com.br/arquivos/ids/4380162-1000-1500/Masleche-Lactancia-40-x-30-kg.jpg?v=639123852160200000",928900 COP,,in stock,new,Solla,293,Ganadería > Solla > Producción,Business & Industrial > Agriculture > Animal Husbandry
36873,Masleche Lactancia 40  x 10 kg,"Masleche Lactancia 40 es un suplemento alimenticio para suministrar a vacas lecheras en todas las etapas productivas. Suministre Masleche Lactancia 40 a razón de 40 gr/vaca/día, divididos en dos raciones de 20gr en cada uno de los ordeños, vertido sobre el alimento.",https://www.plazacampo.com/masleche-lactancia-40-x-10-kg-1/p?skuId=36873,https://b2csolla.vteximg.com.br/arquivos/ids/4379998-1000-1500/Masleche-Lactancia-40--x-10-kg.jpg?v=639236846030830000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380003-1000-1500/Masleche-Lactancia-40--x-10-kg.jpg?v=639236846027230000,https://b2csolla.vteximg.com.br/arquivos/ids/4380001-1000-1500/Masleche-Lactancia-40--x-10-kg.jpg?v=639236846028800000",311300 COP,,in stock,new,Solla,292,Ganadería > Solla > Producción,Business & Industrial > Agriculture > Animal Husbandry
40092,Chaqueta Gris Solla Hombre,"La chaqueta con cuello redondo y cierre frontal de la marca Solla, está pensada para quienes buscan estilo y practicidad en una sola prenda. Confeccionada en un tejido cálido y estructurado, brinda comodidad en climas frescos. Es un look que se adapta a distintas ocasiones.",https://www.plazacampo.com/chaqueta-gris-solla-hombre-1/p?skuId=40092,https://b2csolla.vteximg.com.br/arquivos/ids/4379246-1000-1500/Chaqueta-Gris-Solla-Hombre.jpg?v=639223885579330000,https://b2csolla.vteximg.com.br/arquivos/ids/4379245-1000-1500/Chaqueta-Gris-Solla-Hombre.jpg?v=639223885577200000,147220 COP,,in stock,new,Solla,291,Moda Solla > Chaquetas > Chaqueta Hombre,Apparel & Accessories > Clothing
40059,Buzo con Capucha y Cierre Solla Mujer,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-cierre-mujer-1/p?skuId=40059,https://b2csolla.vteximg.com.br/arquivos/ids/4379108-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=638990605088500000,https://b2csolla.vteximg.com.br/arquivos/ids/4379109-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=638990605090200000,124610 COP,,in stock,new,Solla,288,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40060,Buzo con Capucha y Cierre Solla Mujer,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-cierre-mujer-1/p?skuId=40060,https://b2csolla.vteximg.com.br/arquivos/ids/4379113-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=639193861556830000,https://b2csolla.vteximg.com.br/arquivos/ids/4379111-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=639193861549300000,124610 COP,,in stock,new,Solla,288,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40061,Buzo con Capucha y Cierre Solla Mujer,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-cierre-mujer-1/p?skuId=40061,https://b2csolla.vteximg.com.br/arquivos/ids/4379114-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=638990605107300000,https://b2csolla.vteximg.com.br/arquivos/ids/4379117-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=638990605109200000,124610 COP,,in stock,new,Solla,288,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40062,Buzo con Capucha y Cierre Solla Mujer,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-cierre-mujer-1/p?skuId=40062,https://b2csolla.vteximg.com.br/arquivos/ids/4379121-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=639035929260230000,https://b2csolla.vteximg.com.br/arquivos/ids/4379119-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=639035929257870000,124610 COP,,in stock,new,Solla,288,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40063,Buzo con Capucha y Cierre Solla Mujer,"Buzo con cierre y capucha, una prenda versátil que combina confort y diseño. Fabricado en algodón perchado, ofrece una textura suave al tacto y mayor abrigo, ideal para los días frescos o para complementar tu look diario con un toque moderno. El diseño con capucha ajustable y cierre frontal proporciona practicidad y un ajuste adaptable a diferentes situaciones.",https://www.plazacampo.com/buso-hoodie-blanco-con-capucha-cierre-mujer-1/p?skuId=40063,https://b2csolla.vteximg.com.br/arquivos/ids/4379125-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=639122148816070000,https://b2csolla.vteximg.com.br/arquivos/ids/4379124-1000-1500/Buzo-con-Capucha-y-Cierre-Solla-Mujer.jpg?v=639122148814370000,124610 COP,,in stock,new,Solla,288,Moda Solla > Buzos > Buzo Mujer,Apparel & Accessories > Clothing
40065,Camisa Denim de Botones Nutrecan Mujer,"La camisa en denim de la marca Nutrecan, combina resistencia, confort y un diseño que habla por sí solo. Confeccionada en tela denim de alta calidad, es una prenda versátil y duradera, ideal para el uso diario.",https://www.plazacampo.com/camisa-denim-de-botones-nutrecan-mujer-1/p?skuId=40065,https://b2csolla.vteximg.com.br/arquivos/ids/4379134-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=639219564945130000,https://b2csolla.vteximg.com.br/arquivos/ids/4379132-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=639219564942470000,109140 COP,,in stock,new,Solla,287,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40066,Camisa Denim de Botones Nutrecan Mujer,"La camisa en denim de la marca Nutrecan, combina resistencia, confort y un diseño que habla por sí solo. Confeccionada en tela denim de alta calidad, es una prenda versátil y duradera, ideal para el uso diario.",https://www.plazacampo.com/camisa-denim-de-botones-nutrecan-mujer-1/p?skuId=40066,https://b2csolla.vteximg.com.br/arquivos/ids/4379139-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=639109368603930000,https://b2csolla.vteximg.com.br/arquivos/ids/4379138-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=639109368601600000,109140 COP,,in stock,new,Solla,287,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40067,Camisa Denim de Botones Nutrecan Mujer,"La camisa en denim de la marca Nutrecan, combina resistencia, confort y un diseño que habla por sí solo. Confeccionada en tela denim de alta calidad, es una prenda versátil y duradera, ideal para el uso diario.",https://www.plazacampo.com/camisa-denim-de-botones-nutrecan-mujer-1/p?skuId=40067,https://b2csolla.vteximg.com.br/arquivos/ids/4379143-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=638990605168030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379145-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=638990605168970000,109140 COP,,in stock,new,Solla,287,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40068,Camisa Denim de Botones Nutrecan Mujer,"La camisa en denim de la marca Nutrecan, combina resistencia, confort y un diseño que habla por sí solo. Confeccionada en tela denim de alta calidad, es una prenda versátil y duradera, ideal para el uso diario.",https://www.plazacampo.com/camisa-denim-de-botones-nutrecan-mujer-1/p?skuId=40068,https://b2csolla.vteximg.com.br/arquivos/ids/4379146-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Mujer.jpg?v=638990605176100000,https://b2csolla.vteximg.com.br/arquivos/ids/4379147-1000-1500/Camisa-Denim-de-Botones-Nutrecan-Hombre.jpg?v=638990605177500000,109140 COP,,in stock,new,Solla,287,Moda Solla > Camisas > Camisas Mujer,Apparel & Accessories > Clothing
40098,Buzo Cuello Redondo Lucky Hombre,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-hombre-1/p?skuId=40098,https://b2csolla.vteximg.com.br/arquivos/ids/4379271-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639105048853000000,https://b2csolla.vteximg.com.br/arquivos/ids/4379269-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639105048849870000,122230 COP,,in stock,new,Solla,286,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40099,Buzo Cuello Redondo Lucky Hombre,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-hombre-1/p?skuId=40099,https://b2csolla.vteximg.com.br/arquivos/ids/4379276-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639200557545730000,https://b2csolla.vteximg.com.br/arquivos/ids/4379273-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=639200557542930000,122230 COP,,in stock,new,Solla,286,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
40100,Buzo Cuello Redondo Lucky Hombre,"Este buzo negro con cuello redondo de la marca Lucky, es una prenda diseñada para el uso diario, combinando comodidad, resistencia y una presencia marcada. Está confeccionado en algodón perchado, un tejido suave al tacto por dentro y con buena estructura por fuera.",https://www.plazacampo.com/buso-cuello-redondo-negro-lucky-hombre-1/p?skuId=40100,https://b2csolla.vteximg.com.br/arquivos/ids/4379274-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=638990605399300000,https://b2csolla.vteximg.com.br/arquivos/ids/4379277-1000-1500/Buzo-Cuello-Redondo-Lucky-Hombre.jpg?v=638990605400700000,122230 COP,,in stock,new,Solla,286,Moda Solla > Buzos > Buzo Hombre,Apparel & Accessories > Clothing
